ObjectId,Indicator,Unit,Date,Value
1150,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M07,0.45
1151,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M08,380.6
1152,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M08,0.44
1153,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M09,379.04
1154,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M09,0.57
1155,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M10,379.33
1156,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M10,0.57
1157,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M11,380.35
1158,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M11,0.48
1159,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2006M12,382.02
1160,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2006M12,0.45
1161,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M01,383.1
1162,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M01,0.4
1163,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M02,384.12
1164,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M02,0.45
1165,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M03,384.81
1166,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M03,0.51
1167,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M04,386.73
1168,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M04,0.5
1169,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M05,386.78
1170,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M05,0.4
1171,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M06,386.33
1172,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M06,0.54
1173,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M07,384.73
1174,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M07,0.54
1175,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M08,382.24
1176,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M08,0.43
1177,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M09,381.2
1178,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M09,0.57
1179,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M10,381.37
1180,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M10,0.54
1181,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M11,382.7
1182,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M11,0.62
1183,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2007M12,384.19
1184,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2007M12,0.57
1185,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M01,385.78
1186,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M01,0.7
1187,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M02,386.06
1188,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M02,0.51
1189,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M03,386.28
1190,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M03,0.38
1191,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M04,387.34
1192,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M04,0.16
1193,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M05,388.78
1194,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M05,0.52
1195,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M06,387.99
1196,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M06,0.43
1197,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M07,386.61
1198,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M07,0.49
1199,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M08,384.32
1200,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M08,0.54
1201,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M09,383.41
1202,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M09,0.58
1203,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M10,383.21
1204,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M10,0.48
1205,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M11,384.41
1206,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M11,0.45
1207,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2008M12,385.79
1208,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2008M12,0.42
1209,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M01,387.17
1210,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M01,0.36
1211,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M02,387.7
1212,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M02,0.42
1213,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M03,389.04
1214,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M03,0.71
1215,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M04,389.76
1216,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M04,0.62
1217,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M05,390.36
1218,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M05,0.41
1219,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M06,389.7
1220,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M06,0.44
1221,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M07,388.24
1222,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M07,0.42
1223,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M08,386.29
1224,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M08,0.51
1225,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M09,384.95
1226,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M09,0.4
1227,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M10,384.64
1228,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M10,0.37
1229,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M11,386.23
1230,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M11,0.47
1231,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M12,387.63
1232,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M12,0.48
1233,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M01,388.91
1234,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M01,0.45
1235,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M02,390.41
1236,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M02,0.7
1237,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M03,391.37
1238,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M03,0.6
1239,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M04,392.67
1240,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M04,0.75
1241,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M05,393.21
1242,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M05,0.73
1243,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M06,392.38
1244,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M06,0.69
1245,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M07,390.41
1246,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M07,0.56
1247,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M08,388.54
1248,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M08,0.58
1249,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M09,387.03
1250,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M09,0.54
1251,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M10,387.43
1252,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M10,0.73
1253,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M11,388.87
1254,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M11,0.68
1255,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M12,389.99
1256,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M12,0.61
1257,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M01,391.5
1258,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M01,0.67
1259,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M02,392.05
1260,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M02,0.42
1261,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M03,392.8
1262,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M03,0.37
1263,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M04,393.44
1264,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M04,0.2
1265,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M05,394.41
1266,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M05,0.31
1267,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M06,393.95
1268,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M06,0.4
1269,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M07,392.72
1270,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M07,0.59
1271,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M08,390.33
1272,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M08,0.46
1273,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M09,389.28
1274,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M09,0.58
1275,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M10,389.19
1276,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M10,0.45
1277,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M11,390.48
1278,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M11,0.41
1279,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M12,392.06
1280,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M12,0.53
1281,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M01,393.31
1282,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M01,0.46
1283,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M02,394.04
1284,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M02,0.51
1285,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M03,394.59
1286,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M03,0.46
1287,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M04,396.38
1288,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M04,0.75
1289,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M05,396.93
1290,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M05,0.64
1291,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M06,395.91
1292,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M06,0.5
1293,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M07,394.56
1294,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M07,0.47
1295,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M08,392.59
1296,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M08,0.58
1297,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M09,391.32
1298,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M09,0.52
1299,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M10,391.27
1300,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M10,0.53
1301,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M11,393.2
1302,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M11,0.7
1303,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M12,394.57
1304,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M12,0.64
1305,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M01,395.78
1306,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M01,0.63
1307,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M02,397.03
1308,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M02,0.76
1309,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M03,397.66
1310,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M03,0.78
1311,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M04,398.64
1312,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M04,0.57
1313,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M05,400.02
1314,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M05,0.78
1315,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M06,398.81
1316,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M06,0.73
1317,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M07,397.51
1318,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M07,0.75
1319,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M08,395.39
1320,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M08,0.71
1321,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M09,393.72
1322,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M09,0.61
1323,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M10,393.9
1324,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M10,0.67
1325,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M11,395.36
1326,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M11,0.55
1327,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M12,397.03
1328,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M12,0.62
1329,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M01,398.04
1330,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M01,0.57
1331,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M02,398.27
1332,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M02,0.31
1333,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M03,399.91
1334,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M03,0.57
1335,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M04,401.51
1336,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M04,0.72
1337,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M05,401.96
1338,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M05,0.48
1339,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M06,401.43
1340,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M06,0.66
1341,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M07,399.27
1342,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M07,0.44
1343,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M08,397.18
1344,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M08,0.45
1345,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M09,395.54
1346,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M09,0.46
1347,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M10,396.16
1348,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M10,0.57
1349,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M11,397.4
1350,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M11,0.52
1351,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M12,399.08
1352,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M12,0.52
1353,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M01,400.18
1354,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M01,0.54
1355,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M02,400.55
1356,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M02,0.57
1357,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M03,401.74
1358,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M03,0.46
1359,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M04,403.34
1360,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M04,0.46
1361,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M05,404.15
1362,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M05,0.54
1363,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M06,402.97
1364,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M06,0.38
1365,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M07,401.46
1366,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M07,0.55
1367,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M08,399.11
1368,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M08,0.49
1369,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M09,397.82
1370,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M09,0.58
1371,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M10,398.49
1372,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M10,0.59
1373,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M11,400.27
1374,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M11,0.72
1375,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M12,402.06
1376,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M12,0.75
1377,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M01,402.73
1378,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M01,0.64
1379,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M02,404.25
1380,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M02,0.92
1381,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M03,405.06
1382,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M03,0.83
1383,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M04,407.6
1384,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M04,1.06
1385,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M05,407.9
1386,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M05,0.93
1387,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M06,406.99
1388,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M06,1
1389,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M07,404.59
1390,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M07,0.78
1391,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M08,402.45
1392,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M08,0.84
1393,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M09,401.23
1394,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M09,0.86
1395,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M10,401.79
1396,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M10,0.83
1397,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M11,403.72
1398,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M11,0.86
1399,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M12,404.64
1400,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M12,0.64
1401,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M01,406.36
1402,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M01,0.9
1403,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M02,406.66
1404,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M02,0.6
1405,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M03,407.54
1406,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M03,0.61
1407,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M04,409.22
1408,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M04,0.4
1409,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M05,409.89
1410,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M05,0.49
1411,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M06,409.08
1412,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M06,0.51
1413,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M07,407.33
1414,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M07,0.68
1415,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M08,405.32
1416,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M08,0.71
1417,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M09,403.57
1418,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M09,0.58
1419,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M10,403.82
1420,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M10,0.51
1421,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M11,405.31
1422,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M11,0.39
1423,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M12,407
1424,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M12,0.58
1425,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M01,408.15
1426,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M01,0.44
1427,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M02,408.52
1428,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M02,0.46
1429,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M03,409.59
1430,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M03,0.5
1431,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M04,410.45
